epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,14726.4,1.12996,0.47515,0.81579,0.95615,0.95061,0.96812,0.56855,1.49519,0.58722,0.85855,4.5916e-05,4.5916e-05,4.5916e-05
185,14791.4,1.12033,0.47293,0.79894,0.95899,0.94808,0.96809,0.56877,1.4942,0.58977,0.85761,4.25941e-05,4.25941e-05,4.25941e-05
186,14860.2,1.08485,0.46641,0.80995,0.96585,0.9495,0.97174,0.57316,1.48767,0.58832,0.85729,3.94694e-05,3.94694e-05,3.94694e-05
187,14925.6,1.12388,0.47021,0.80439,0.96912,0.94738,0.96919,0.57397,1.49019,0.5852,0.85767,3.65426e-05,3.65426e-05,3.65426e-05
188,14988.6,1.0916,0.46471,0.80719,0.96299,0.94144,0.96464,0.57203,1.4929,0.58733,0.85756,3.38146e-05,3.38146e-05,3.38146e-05
189,15055.2,1.10415,0.47167,0.80912,0.96299,0.94154,0.96401,0.57317,1.49078,0.58851,0.85763,3.12859e-05,3.12859e-05,3.12859e-05
190,15124,1.11565,0.47206,0.81085,0.96294,0.94034,0.96346,0.57277,1.4899,0.58645,0.8574,2.89573e-05,2.89573e-05,2.89573e-05
191,15185.7,1.06036,0.45646,0.81062,0.96588,0.94551,0.97164,0.56705,1.49282,0.59015,0.85743,2.68292e-05,2.68292e-05,2.68292e-05
192,15244.2,1.05485,0.45058,0.8126,0.97156,0.94617,0.9704,0.56599,1.49364,0.5929,0.85706,2.49021e-05,2.49021e-05,2.49021e-05
193,15418.3,1.06149,0.45535,0.81708,0.9709,0.94637,0.96946,0.56397,1.49278,0.59214,0.85653,2.31767e-05,2.31767e-05,2.31767e-05
194,15477.9,1.0312,0.44753,0.81115,0.96631,0.94334,0.9696,0.56554,1.49412,0.59171,0.85728,2.16532e-05,2.16532e-05,2.16532e-05
195,15537.6,1.0379,0.44394,0.81525,0.96545,0.94334,0.97014,0.56807,1.49788,0.59267,0.85768,2.03321e-05,2.03321e-05,2.03321e-05
196,15597.2,1.06542,0.45527,0.8144,0.96663,0.94334,0.97003,0.56902,1.49496,0.59262,0.85692,1.92137e-05,1.92137e-05,1.92137e-05
197,15656.6,1.05521,0.45229,0.81431,0.96924,0.94613,0.9702,0.56674,1.4944,0.59102,0.85614,1.82983e-05,1.82983e-05,1.82983e-05
198,15716,1.03492,0.44679,0.81267,0.97011,0.94602,0.97037,0.57055,1.49189,0.59128,0.85624,1.7586e-05,1.7586e-05,1.7586e-05
199,15776,1.05105,0.45232,0.81134,0.96663,0.94334,0.9707,0.56875,1.49147,0.59079,0.85655,1.70772e-05,1.70772e-05,1.70772e-05
200,15834.8,1.04403,0.44737,0.81211,0.96613,0.94334,0.97088,0.56645,1.49369,0.59183,0.85663,1.67718e-05,1.67718e-05,1.67718e-05
